QUEST_UNUSED_20150317_000187	Remnants extermination of Necroventer	Mengalahkan sisa-sisa Necroventer.
QUEST_UNUSED_20150317_000188	Black slime extermination	Mengalahkan Black Slime.
QUEST_UNUSED_20150317_000189	I will defeat the black slime	Aku akan mengalahkan Black Slime.
QUEST_UNUSED_20150317_000190	Check the suspicious location	Periksa lokasi yang mencurigakan.
QUEST_UNUSED_20150317_000191	I confirm the suspected location	Aku sudah memeriksa lokasi yang mencurigakan.
QUEST_UNUSED_20150317_000192	During the time limit, the defense of the region	Selama batas waktu, pertahanan wilayah.
QUEST_UNUSED_20150317_000193	I survive from between the time limit pounce monster attacks	Aku bertahan selama batas waktu menahan serangan monster.
QUEST_UNUSED_20150317_000194	Soul a conversation with unknown name	Berbicara dengan Soul of Unknown Name .
QUEST_UNUSED_20150317_000195	I will talk to the soul of unknown name	Aku akan berbicara dengan Soul of Unknown Name.
QUEST_UNUSED_20150317_000196	Monster extermination to block the road	Kalahkan monster yang menghalangi jalan.
QUEST_UNUSED_20150317_000197	Please defeat Biteregina	Kalahkan BiteRegina.
QUEST_UNUSED_20150317_000198	Defeat Biteregina	BiteRegina treatment
QUEST_UNUSED_20150317_000199	Werewolf appeared	Werewolf muncul.
QUEST_UNUSED_20150317_000200	Werewolf extermination that appeared suddenly	Kalahkan Werewolf yang muncul tiba-tiba.
QUEST_UNUSED_20150317_000201	Werewolf extermination	Kalahkan Werewolf
QUEST_UNUSED_20150317_000202	Hamin treatment	Kalahkan Hamin
QUEST_UNUSED_20150317_000203	Ma monarch search that occupied the tower of the wizard	King Ma mencari yang menguasai Mage Tower.
QUEST_UNUSED_20150317_000204	Please find between monarch Helgasercle occupied the tower of the wizard.	Tolong cari Helgasercle yang menguasai Mage Tower.
QUEST_UNUSED_20150317_000205	Meet with the Item Merchant of Fedimian	Bertemu dengan Item Merchant of Fedimian
QUEST_UNUSED_20150317_000206	Suddenly appeared Swordsman master and conversation	Berbicara dengan Swordsman Master yang tiba-tiba muncul .
QUEST_UNUSED_20150317_000207	Somehow, Swordsman master noticed in front of you. Please try to divide the conversation.	Entah bagaimana, Swordsman Master ingin mengatakan sesuatu. Bicara dengannya.
QUEST_UNUSED_20150317_000208	Hidden Quest occurrence	Hidden Quest Muncul.
QUEST_UNUSED_20150317_000209	Hidden Quest has occurred. Please Kill Banshee behind closed doors of Katyn.	Hidden Quest telah muncul. Kalahkan Banshee di belakang pintu yang tertutup di Katyn.
QUEST_UNUSED_20150317_000210	The test of Swordsman master I was successfully completed. Please go find a Klaipeda of Swordsman master.	Ujian dari Swordsman Master sudah selesai. Temui Swordsman master di Klaipeda.
QUEST_UNUSED_20150317_000211	Banshee treatment	Kalahkan Banshee
QUEST_UNUSED_20150317_000212	Suddenly appeared wizard master and conversation	Wizard Master tiba-tiba muncul dan bicara dengannya.
QUEST_UNUSED_20150317_000213	Somehow, wizard master noticed in front of you. And try the conversation {nl}	Entah bagaimana, Wizard Master ingin mengatakan sesuatu. Bicara dengannya. {nl}
QUEST_UNUSED_20150317_000214	Find Wizard Master	Temukan Wizard Master.
QUEST_UNUSED_20150317_000215	The test of the wizard master I was successfully completed. Please go find a Klaipeda of wizard master.	Ujian dari Wizard Master berhasil diselesaikan. Berbicara dengan Wizard Master di Klaipeda.
QUEST_UNUSED_20150317_000216	Archer Master and conversation that appeared suddenly	Berbicara dengan Archer Master yang tiba-tiba muncul.
QUEST_UNUSED_20150317_000217	Somehow, I noticed bow master in front of you. Please try to divide the conversation.	Bow Master ada sesuatu yang ingin dikatakan. Bicara dengannya.
QUEST_UNUSED_20150317_000218	Hidden Quest has occurred. Please Kill Banshee behind closed doors of Katyn	Muncul Hidden Quest. Kalahkan Banshee di belakang pintu yang tertutup di Katyn.
QUEST_UNUSED_20150317_000219	The master of the test of Archer I was successfully completed. Please go to find a Klaipeda of Archer of master.	Berhasil menyelesaikan tes dari Archer Master. Berbicara dengan  Archer Master di Klaipeda.
QUEST_UNUSED_20150317_000220	Cleric master and conversation that appeared suddenly	Berbicara dengan Cleric Master yang tiba-tiba muncul.
QUEST_UNUSED_20150317_000221	Somehow, Cleric master noticed in front of you. Please try to divide the conversation.	Cleric Master ingin mengatakan sesuatu. Bicara dengannya.
QUEST_UNUSED_20150317_000222	The test of Cleric master I was successfully completed. Please go find a Klaipeda of Cleric master.	Berhasil menyelesaikan tes dari Cleric Master. Bicara dengan Cleric Master di Klaipeda.
QUEST_UNUSED_20150317_000223	Gatekeeper owl is good to examine you. Please try to talk to the gatekeeper owl.	Gatekeeper Owl ingin mengujimu. Bicara dengan Gatekeeper Owl.
QUEST_UNUSED_20150317_000224	Available from the Cathedral of marble sculpture	Diperoleh dari Cathedral of Marble Sculpture.
QUEST_UNUSED_20150317_000225	Words owl image of gatekeeper owl, and you want to give back to the sculptor Tesla. Please obtain a sculpture of marble from the Cathedral of monsters.	Berbicara dengan Owl Image dari Gatekeeper Owl, dan kembalikan ke Sculptor Tesla. Dapatkan kembali Sculpture of Marble dari Cathedral of Monsters.
QUEST_UNUSED_20150317_000226	Marble sculpture transferred to the sculptor Tesla	Memberikan Marble Sculpture ke Sculptor Tesla.
QUEST_UNUSED_20150317_000227	You have collected enough marble parts. Deliver them to sculptor Tesla in Rhombuspaving Dale.	Sepertinya telah mencari potongan Marble sculpture secara cukup. Bawalah potongan Marble sculpture kepada Tesla yang merupakan Sculptor yang ada di Rhombuspaving.
QUEST_UNUSED_20150323_000228	Enter Kule Peak	Memasuki Kule Peak
QUEST_UNUSED_20150323_000229	Move to Kule Peak	Berpindah ke Kule Peak
QUEST_UNUSED_20150323_000230	Collect the Remains' boxes that are scattered across Kule Peak	Mengumpulkan Urns yang bertebaran di pintu masuk Kule Peak 
QUEST_UNUSED_20150323_000231	It seems that you've collected enough marble pieces. Take the marble pieces to the sculptor Tesla at Vieta Valley.	Sepertinya telah mencari potongan Marble sculpture secara cukup. Bawalah potongan Marble sculpture kepada Tesla yang merupakan Sculptor yang ada di Vieta gorge.
QUEST_UNUSED_20150714_000232	Please get rid of the monsters around here.{nl}I've heard that the monsters turned violent at Rodoma, 1st historic site.	Walau begitu, tolong habisi monster yang ada di sekitar sini.{nl} Terdapat laporan bahwa monster telah berubah menjadi ganas di Rodoma Hisotoric Site 1st.
QUEST_UNUSED_20150714_000233	Anyways, good.{nl}I need the essences of the spirits which the dead spirits that are roaming around the grave of the unknown soldier have.{nl}You can take whatever means to obtain them.	Pokoknya, bagus. {nl} Aku membutuhkan Soul of Essence yang dimiliki oleh jiwa yang bergentayangan di Grave of the Unknown Soldier.{nl} Karena tidak masalah mendapatkannya dengan cara apapun, maka dapatkanlah Soul of Essence dari mereka.
QUEST_UNUSED_20150714_000234	But, what I want is the pure spirit.{nl}I want you to put the two soul stones into the sacred box and purify them.	Tetapi hal yang kuinginkan adalah jiwa yang murni.{nl} Taruhlah dua buah Soul Stone yang kau bawa pada Treasures of the soul, lalu lakukan pemurnian.
QUEST_UNUSED_20150714_000235	The gold plate which you found for me just a while ago.. I think there are more parts besides it.{nl}They are all the gold plates that I've found so I don't have any other plates.{nl}	Metal board yang baru saja ditemukan.. Bagaimana pun sepertinya tersisa bagian selanjutnya.{nl} Metal board yang kutemukan itu adalah semuanya padahal, masalah besar ini.{nl}
QUEST_UNUSED_20150714_000236	Ah, there is one other place that we haven't searched yet. Polsas Highway.{nl}Can you go there for me?	Ah, masih terdapat satu tempat yang belum ditemukan. Polsas Highway.{nl} Maukah kamu mencoba pergi kesana?
QUEST_UNUSED_20150714_000237	Is everything going alright?{nl}Maybe, I haven't thought deeply enough.	Apakah semuanya berjalan baik?{nl} Pemikiranku cukup pendek sepertinya.
QUEST_UNUSED_20150714_000238	These are reseach materials. Tell Cryomancer Master that you are handing over these on behalf of Gitis.	Ini adalah material penelitian. Gantikanlah Gitis dan berkata untuk memberikan material penelitian kepada Cyromancer Master.
QUEST_UNUSED_20150714_000239	There is a gigantic monster that controls those wood goblins.	Terdapat seseorang raksasa yang memimpin para Wood Goblin itu.
QUEST_UNUSED_20150714_000240	You may encounter the Giant Wood Goblin at Laukyme Swampy Place.{nl}If so, please defeat it.	Entah apakah dapat menemukan Giant Wood Goblin secara langsung di tempat ini Laukyme Swamp.{nl} Jika bertemu, walaupun sulit tolong habisi dia.
QUEST_UNUSED_20150714_000241	It is very strong. Be careful.	Ia adalah lawan yang kuat dan bertubuh besar. Berhati-hatilah.
QUEST_UNUSED_20150714_000242	If you face it, I hope you are with other people.	Jika bermaksud menghadapinya, kuanjurkan untuk melakukannya bersamaan dengan orang lainnya juga.
QUEST_UNUSED_20150714_000243	I didn't expect that you would defeat it..{nl}You are much stronger than I expected. I am surprised.{nl}If I am with you, regaining the control of the monastery won't be that hard.	Sudah kukira kamu dapat mengalahkannya...{nl}Tuan Savior sangatlah kuat diluar perkiraanku. Sungguh mengagumkan.{nl} Jika bersama dengan tuan Savior, maka restorasi monastery sepertinya hal yang mudah.
QUEST_UNUSED_20150714_000244	Placing handouts	Sedang menyusun handout
QUEST_UNUSED_20150714_000245	Lighting up	Sedang membakar api
QUEST_UNUSED_20150714_000246	Notice/Delivered the soul remains to the Weak Owl Sculpture	Notice/Telah menyerahkan Soul's urn kepada Weak Owl Statue
QUEST_UNUSED_20150714_000247	Setting up the key	Sedang memasang kunci
QUEST_UNUSED_20150714_000248	Putting the bait	Sedang memasang umpan
QUEST_UNUSED_20150714_000249	Using the herbicide	Sedang memasang herbicide
QUEST_UNUSED_20150714_000250	Notice/Destroy the supplies box and chase the runaway Vubbe!#10	Notice/Hancurkan Supply Box dan lacaklah Vube yang kabur!#10
QUEST_UNUSED_20150714_000251	Notice/Chase the runaway Vubbes!#8	Notice/Lacaklah suku Vubbe yang kabur!#8
QUEST_UNUSED_20150714_000252	Notice/Move to the next region#5	Notice/Berpindahlah ke area berikutnya#5
QUEST_UNUSED_20150714_000253	Notice/!/Defeat the Lepus that's blocking the way!#8	Notice/!/Bunuhlah Lepus yang menghalangi jalan!#8
QUEST_UNUSED_20150714_000254	Notice/!/You defeated the the Lepus that was blocking the way!#8	Notice/Telah membunuh Lepus yang menghalangi jalan!#8
QUEST_UNUSED_20150714_000255	Burning	Sedang membakar
QUEST_UNUSED_20150714_000256	I can't read it if I can't see it.	Kalau tak terlihat tidak dapat dibaca
QUEST_UNUSED_20150714_000257	Discarding Blind Shells (1)	Menjinakkan Bom(1)
QUEST_UNUSED_20150714_000258	What do I need to do?	Bertanya tentang bagaimana cara menjinakkan.
QUEST_UNUSED_20150714_000259	You do it yourself.	Berkata jinakkan dengan kemampuan sendiri.
QUEST_UNUSED_20150714_000260	Discarding Blind Shells (2)	Menjinakkan Bom(2)
QUEST_UNUSED_20150714_000261	I'll take care of the blind shells.	Berkata akan menjinakkan Bom
QUEST_UNUSED_20150714_000262	Until the last one	Sampai seekor terakhir
QUEST_UNUSED_20150714_000263	I will try my best	Berkata akan berusaha keras.
QUEST_UNUSED_20150714_000264	He is too much for me	Bagaimanapun orang seperti itu sulit diatasi dan ditolak.
QUEST_UNUSED_20150714_000265	Discarding Blind Shells (3)	Menjinakkan Bom
QUEST_UNUSED_20150714_000266	You've found a blind shell while roaming around the outpost area. Ask Sapper Master what you can do to get rid of blind shells.	Telah menemukan Bom setelah mengelilingi Sentry Bailey. Bertanyalah kepada Sapper Master mengenai cara untuk menjinakkan Bom.
QUEST_UNUSED_20150714_000267	The Sapper Master is trying to explain how you can get rid of the blind shells. Talk with Sapper Master.	Sapper Master bermaksud menjelaskan mengenai cara menjinakkan bom. Bicaralah dengan Sapper Master.
QUEST_UNUSED_20150714_000268	Disable the Blind Shells	Melepaskan Bom
QUEST_UNUSED_20150714_000269	Retrieve the blind shells using the bomb eliminating tools as instructed by the Sapper Master.	Ambillah Bomb dengan menggunakan Bomb Removal Kit sesuai dengan yang diajarkan oleh Sapper Master.
QUEST_UNUSED_20150714_000270	Deliver the blind shells to the Sapper Master.	Berikanlah Bomb yang telah diambil kembali pada Sapper Master.
QUEST_UNUSED_20150714_000271	It seems that Jeffery still has some matters to resolve. Talk to him.	Sepertinya Jeffry masih memiliki sesuatu yang perlu diperhatikan. Cobalah bicara dengannya.
QUEST_UNUSED_20150714_000272	Defeat Giant Wood Goblin	Bunuh Giant Wood Goblin
QUEST_UNUSED_20150714_000273	Jeffery has asked you to defeat the giant wood goblin that is commanding other wood goblins.	Keffry telah meminta tolong untuk menghabisi Giant Wood Goblin yang memimpin para Wood Goblin.
QUEST_UNUSED_20150714_000274	You've succeeded defeating the giant wood goblin. Tell this to Jeffery.	Telah berhasil membunuh Giant Wood Goblin. Beritahukan kebenaran ini pada Jeffry.
QUEST_UNUSED_20150717_000275	Kupole Meile	Kupole Meile
QUEST_UNUSED_20150717_000276	Svitrigaila	Shetrigailla
QUEST_UNUSED_20150717_000277	Avoid the Petrifying Frost	Menghindar Petrification Frost
QUEST_UNUSED_20150717_000278	What is in the box...?	Benda yang berada di Box..?
QUEST_UNUSED_20150717_000279	The seal which the monster possesses	Troops Seal yang dimiliki Monster
QUEST_UNUSED_20150717_000280	I'll get it for you.	berkata akan coba mengumpulkannya.
QUEST_UNUSED_20150717_000281	I'm not really interested in it.	Berkata tidak begitu tertarik.
QUEST_UNUSED_20150717_000282	Look at the Petrification Detector	Mencoba memeriksa Petrification Detector
QUEST_UNUSED_20150717_000283	Have a look at the Petrification Detector at the entrance to the Coastal Fortress.	Cobalah memeriksa Petrification Detector di Pintu masuk Coastal Fortress.
QUEST_UNUSED_20150717_000284	Avoid the Petrifying Frost	Menghindari Petrification Frost
QUEST_UNUSED_20150717_000285	On your way to have a look at the detector, something suddenly appeared from behind! It looks like the Petrifying Frost! Avoid the Petrifying Frost and escape to a safe place!	Ketika bermaksud memeriksa detector, secara kebetulan dari arah belakang muncullah sesuatu! Sepertinya itu adalah Petrification Frost! Berlarilah ke tempat yang aman menghindari Petrification Frost!
QUEST_UNUSED_20150717_000286	Open the Treasure Chest	Membuka Treasure Box
QUEST_UNUSED_20150717_000287	The treasure chest at Coastal Fortress looks suspicious. Get near it and open it.	Treasure Box yang ada di ujung Coastal Fortress mencurigakan. Hampiri dan cobalah membukanya.
QUEST_UNUSED_20150717_000288	Avoid the Petrifying Frost and defeat the monsters	Membunuh Monster dengan menghindari Petrification Frost
QUEST_UNUSED_20150717_000289	Upon opening the chest, fainted Petrifying Frost appeared and nearby monsters started to attack! Avoid the frost and defeat all the monsters.	Ketika membuat Box muncullah Petrification Frost lemah, dan para monster di sekitar datang mengepung! Bunuhlah semua monster dengan menghindari Petrification Frost.
QUEST_UNUSED_20150717_000290	Talk to Wilhelmina Carriot	Bicaralah Wilhelmina Carriot
QUEST_UNUSED_20150717_000291	Obtain Ruklys' Army Seals and Parchments	Segel Tropps milik Ruklys, Dapatkan Parchment Document
QUEST_UNUSED_20150717_000292	Collect any useful information at the Fortress of the Land.	Dapatkanlah berbagai benda yang berguna untuk informasi dari Earth Castile.
QUEST_UNUSED_20150729_000293	That was close. My name is Kupole Meile.{nl}I came to guide the petrified souls in this place.{nl}But I'm afraid more Petrifying Frost like the one from before will suddenly appear, so I haven't been able to move much.	Hampir saja terjadi masalah besar ya. Saya adalah Kupole Meile.{nl} Aku datang ke tempat ini bermaksud untuk mengarahkan jiwa-jiwa yang membantu dan tidak bisa beristirahat.{nl} Tetapi seperti tadi, karena tidak ada yang tahu kapan Petrification Frost akan datang, maka sulit untuk bergerak sembarangan.
